	SRR17060816_R2_filtered.fastq.gz	SRR17060817_R2_filtered.fastq.gz	SRR17060818_R2_filtered.fastq.gz	SRR17060819_R2_filtered.fastq.gz	SRR17060820_R2_filtered.fastq.gz	SRR17060821_R2_filtered.fastq.gz	SRR17060822_R2_filtered.fastq.gz	SRR17060823_R2_filtered.fastq.gz	SRR17060824_R2_filtered.fastq.gz	SRR17060825_R2_filtered.fastq.gz	SRR17060826_R2_filtered.fastq.gz	SRR17060827_R2_filtered.fastq.gz	SRR17060828_R2_filtered.fastq.gz	SRR17060829_R2_filtered.fastq.gz	SRR17060830_R2_filtered.fastq.gz	SRR17060831_R2_filtered.fastq.gz	SRR17060832_R2_filtered.fastq.gz	SRR17060833_R2_filtered.fastq.gz	SRR17060834_R2_filtered.fastq.gz	SRR17060835_R2_filtered.fastq.gz	SRR17060836_R2_filtered.fastq.gz	SRR17060837_R2_filtered.fastq.gz	SRR17060838_R2_filtered.fastq.gz	SRR17060839_R2_filtered.fastq.gz	SRR17060840_R2_filtered.fastq.gz	SRR17060841_R2_filtered.fastq.gz	SRR17060842_R2_filtered.fastq.gz	SRR17060843_R2_filtered.fastq.gz	SRR17060844_R2_filtered.fastq.gz	SRR17060845_R2_filtered.fastq.gz	SRR17060846_R2_filtered.fastq.gz	SRR17060847_R2_filtered.fastq.gz
ASV_146	64	127	828	0	99	442	0	0	401	0	0	0	0	0	0	606	329	265	0	38	303	0	0	0	0	0	0	0	0	0	824	267
ASV_147	2187	225	41	1139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	981	0	0	0	0	0	0	0	0	0	0	0	0
ASV_148	146	19	0	305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4103	0	0	0	0	0	0	0	0	0	0	0	0
ASV_149	1827	282	0	260	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2146	0	0	0	0	0	0	0	0	0	0	0	0
ASV_150	1304	170	48	662	0	0	0	0	0	0	0	0	0	0	0	0	89	0	22	2153	0	0	0	0	0	0	0	0	0	0	27	0
ASV_151	0	0	112	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4283	0	0	0	0	0	0	0	0	0	0	0	0
ASV_152	56	223	728	0	381	481	0	0	742	0	0	0	0	0	0	0	139	435	0	39	0	0	0	0	0	0	0	0	0	0	278	961
ASV_153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4327	0	0	0
ASV_154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3432	0	0	803	0	0	0	0	0	0	0	0	0	0
ASV_155	241	62	0	72	821	51	0	0	88	0	0	0	0	0	0	723	0	0	46	155	1592	0	116	0	0	0	0	0	0	0	153	112
ASV_156	0	0	0	0	0	0	2391	277	0	1515	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_157	0	0	0	0	0	0	1004	141	0	560	0	445	1875	0	0	0	0	0	0	0	0	0	0	0	0	0	40	114	0	0	0	0
ASV_158	0	0	0	0	0	0	139	0	0	120	0	3678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0
ASV_159	0	0	55	0	476	85	0	0	675	0	0	0	0	0	0	0	106	420	0	31	0	0	0	0	0	0	0	0	0	0	2123	130
ASV_160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3640	0	0	424	0	0	0	0	0	0	0	0	0	0
ASV_161	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	1596	68	841	0	0	521	0	836	0	0	0	0	0	0	0	0	0
ASV_162	0	0	0	3816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0
ASV_163	33	74	0	0	239	0	0	0	184	0	0	0	0	0	0	1986	0	732	0	76	232	0	178	0	0	0	0	0	0	0	216	0
ASV_164	0	0	33	2285	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	1604	0	0	0	0	0	0	0	0	0	0	0	0
ASV_165	0	18	166	0	94	106	0	0	308	0	0	0	0	0	0	149	0	1192	0	0	48	0	547	0	0	0	0	0	0	0	1294	0
ASV_166	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	612	0	0	0	0	3171	0	0	0	0	0	0	0	0	0
ASV_167	0	0	0	13	13	68	0	0	0	0	0	0	0	0	561	1644	633	19	454	26	135	343	0	0	0	0	0	0	0	0	0	0
ASV_168	0	0	0	0	0	0	619	0	0	805	0	604	470	0	0	0	0	0	0	0	0	0	0	0	0	0	159	1245	0	0	0	0
ASV_169	1062	161	20	1218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1436	0	0	0	0	0	0	0	0	0	0	0	0
ASV_170	3400	416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2960	0	0	871	0	0	0	0	0	0	0	0	0	0
ASV_172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1643	0	0	2176	0	0	0	0	0	0	0	0	0	0
ASV_173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1753	0	0	2003	0	0	0	0	0	0	0	0	0	0
ASV_174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3748	0	0	0	0	0	0	0	0	0
ASV_175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2410	0	0	1277	0	0	0	0	0	0	0	0	0	0
ASV_176	2644	328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	713	0	0	0	0	0	0	0	0	0	0	0	0
ASV_177	0	0	0	0	0	0	0	0	174	0	0	0	0	0	0	1556	73	1496	13	0	0	0	369	0	0	0	0	0	0	0	0	0
ASV_178	0	0	0	0	0	56	0	0	48	0	0	0	0	0	188	2689	185	372	0	0	48	0	62	0	0	0	0	0	0	0	0	0
ASV_179	583	68	0	155	0	19	0	0	0	0	0	0	0	0	157	0	826	9	602	1053	0	156	0	0	0	0	0	0	0	0	0	0
ASV_180	0	0	0	0	0	0	914	850	0	736	61	0	199	0	0	0	0	0	0	0	0	0	0	0	230	0	289	337	0	0	0	0
ASV_181	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3569	0	0	0
ASV_182	419	62	13	758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2328	0	0	0	0	0	0	0	0	0	0	0	0
ASV_183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2372	0	0	1121	0	0	0	0	0	0	0	0	0	0
ASV_184	196	501	673	220	796	611	0	0	146	0	0	0	0	0	0	0	137	61	0	65	0	0	0	0	0	0	0	0	0	0	0	59
ASV_185	0	0	0	0	0	0	1499	0	0	1965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_186	0	0	0	0	0	0	0	0	0	0	317	0	0	0	0	0	0	0	0	0	0	0	0	17	36	0	0	0	1394	1686	0	0
ASV_187	0	0	0	0	0	0	0	0	0	0	0	0	946	0	0	0	0	0	0	0	0	0	0	0	194	233	104	1963	0	0	0	0
ASV_188	18	69	228	0	277	270	0	0	264	0	0	0	0	0	0	0	72	174	0	112	0	0	0	0	0	0	0	0	0	0	1370	535
ASV_189	0	0	0	0	0	0	799	0	0	613	0	95	277	36	0	0	0	0	0	0	0	0	0	0	553	247	73	671	0	0	0	0
ASV_190	0	0	0	0	0	0	353	78	0	127	0	8	18	0	0	0	0	0	0	0	0	0	0	0	990	1058	251	70	291	97	0	0
ASV_191	0	0	0	3326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_192	0	0	0	3310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_193	97	6	5	2432	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	748	0	0	0	0	0	0	0	0	0	0	0	0
ASV_194	0	0	0	0	0	0	0	2101	0	0	210	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	769	0	0	0
ASV_195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1416	0	202	0	0	112	0	296	0	0	0	0	0	0	0	1255	0
ASV_196	0	0	0	0	0	0	0	0	0	0	1188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2072	0	0	0
ASV_197	2880	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_198	0	87	107	0	831	65	0	0	237	0	0	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	1696	79
ASV_199	0	0	0	0	0	0	0	0	0	0	894	0	0	0	0	0	0	0	0	0	0	0	0	0	401	634	316	0	991	0	0	0
ASV_200	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1662	1180	175	63	86	13	0	0
ASV_201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2796	0	195	0	0	0	0	175	0	0	0	0	0	0	0	0	0
ASV_202	0	0	0	0	0	0	1214	175	0	671	0	0	84	0	0	0	0	0	0	0	0	0	0	0	101	0	116	722	80	0	0	0
ASV_203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	404	2594	0	0	0	0
ASV_204	481	46	0	1923	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	612	0	0	0	0	0	0	0	0	0	0	0	0
ASV_205	370	203	263	95	707	562	0	0	202	0	0	0	0	0	0	0	404	91	0	183	0	0	0	0	0	0	0	0	0	0	0	29
ASV_206	0	130	292	0	203	43	0	0	232	0	0	0	0	0	0	0	52	162	0	0	0	0	51	0	0	0	0	0	0	0	1825	83
ASV_207	0	0	225	0	267	157	0	0	254	0	0	0	0	0	0	0	0	131	0	59	0	0	0	0	0	0	0	0	0	0	1756	224
ASV_208	2346	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	426	0	0	0	0	0	0	0	0	0	0	0	0
ASV_209	69	17	0	94	0	0	0	0	126	0	0	0	0	0	0	331	0	907	0	96	0	0	768	0	0	0	0	0	0	0	64	581
ASV_210	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	1406	641	536	141	176	93	0	0
ASV_211	0	0	0	0	0	0	0	1844	0	0	84	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1064	0	0	0
ASV_212	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3010	0	0	0	0	0	0	0	0	0	0	0	0
ASV_213	0	0	0	0	0	0	0	824	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	1960	0	0	0
ASV_214	0	0	0	0	0	0	155	0	0	0	0	595	2213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_215	0	0	0	0	0	0	202	238	0	209	0	109	391	0	0	0	0	0	0	0	0	0	0	0	195	181	81	1347	0	0	0	0
ASV_216	0	0	141	0	285	0	0	0	317	0	0	0	0	0	0	235	146	180	0	0	0	0	0	0	0	0	0	0	0	0	1316	257
ASV_217	0	0	0	2049	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	792	0	0	0	0	0	0	0	0	0	0	0	0
ASV_218	0	0	0	0	0	0	0	0	0	0	0	2841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_219	0	353	0	0	448	141	0	0	116	0	0	0	0	0	0	584	0	51	0	19	0	0	47	0	0	0	0	0	0	0	611	467
ASV_220	0	0	142	0	261	39	0	0	344	0	0	0	0	0	0	218	159	188	0	9	68	0	26	0	0	0	0	0	0	0	1306	58
ASV_221	0	0	0	0	0	0	0	2721	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_222	85	0	29	2404	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247	0	0	0	0	0	0	0	0	0	0	0	0
ASV_223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2336	0	0	409	0	0	0	0	0	0	0	0	0	0
ASV_224	439	0	0	457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1847	0	0	0	0	0	0	0	0	0	0	0	0
ASV_225	592	106	0	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1755	0	0	0	0	0	0	0	0	0	0	0	0
ASV_226	0	0	0	0	0	0	157	787	0	0	0	65	1470	0	0	0	0	0	0	0	0	0	0	0	98	156	0	0	0	0	0	0
ASV_227	0	0	0	0	0	0	0	677	0	0	693	0	0	32	0	0	0	0	0	0	0	0	0	40	0	0	0	0	1273	0	0	0
ASV_228	0	630	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	876	0	0	211	14	816	0	0	0	0	0	0	0	0	0
ASV_229	0	0	158	0	1167	0	0	0	267	0	0	0	0	0	0	0	56	192	0	0	0	0	0	0	0	0	0	0	0	0	726	99
ASV_230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1831	0	0	804	0	0	0	0	0	0	0	0	0	0
ASV_231	422	65	0	1199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	946	0	0	0	0	0	0	0	0	0	0	0	0
ASV_232	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	973	0	0	44	0	1504	0	0	0	0	0	0	0	0	0
ASV_233	0	0	178	0	600	143	0	0	147	0	0	0	0	0	0	0	88	68	0	0	0	0	0	0	0	0	0	0	0	0	604	777
ASV_234	0	0	0	0	0	0	787	273	0	801	0	207	379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0
ASV_235	0	0	0	0	0	0	0	780	0	0	1399	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	367	0	0	0
ASV_236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2141	0	0	348	0	0	0	0	0	0	0	0	0	0
ASV_237	0	0	0	0	0	0	303	0	0	170	0	0	2010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_238	0	0	0	0	0	0	54	37	0	38	1502	0	0	0	0	0	0	0	0	0	0	0	0	258	0	0	460	134	0	0	0	0
ASV_239	0	0	0	0	0	0	276	225	0	131	471	24	0	0	0	0	0	0	0	0	0	0	0	41	456	251	195	50	341	12	0	0
ASV_240	2143	266	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_241	0	0	0	0	0	0	0	2380	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_242	221	0	0	1578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	624	0	0	0	0	0	0	0	0	0	0	0	0
ASV_243	256	48	0	1986	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0
ASV_244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	1758	0	254	0	0	0	0	85	0	0	0	0	0	0	0	227	0
ASV_245	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	1887	368
ASV_246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207	0	126	0	0	1750	0	272	0	0	0	0	0	0	0	0	0
ASV_247	201	17	0	1141	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	953	0	0	0	0	0	0	0	0	0	0	0	0
ASV_248	567	0	0	676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1075	0	0	0	0	0	0	0	0	0	0	0	0
ASV_249	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	544	0	0	0	0	1685	0	0	0	0	0	0	0	0	0
ASV_250	0	0	0	0	123	942	0	0	442	0	0	0	0	0	0	0	340	167	0	39	0	0	0	0	0	0	0	0	0	0	215	37
ASV_251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	2251	0	0	0	0	0	0	0	0	0	0	0
ASV_252	0	0	0	389	426	334	0	0	123	0	0	0	0	0	0	0	0	0	0	523	0	0	0	0	0	0	0	0	0	0	308	191
ASV_253	11	79	38	48	411	643	0	0	88	0	0	0	0	0	0	0	195	42	0	50	0	0	0	0	0	0	0	0	0	0	470	207
ASV_254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1260	0	0	995	0	0	0	0	0	0	0	0	0	0
ASV_255	0	0	0	0	257	60	0	0	230	0	0	0	0	0	0	1311	0	241	0	0	0	0	0	0	0	0	0	0	0	0	143	0
ASV_256	0	0	0	0	0	0	0	1004	0	0	1094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0
ASV_257	907	86	0	267	0	30	0	0	0	0	0	0	0	0	0	0	222	0	12	688	0	0	0	0	0	0	0	0	0	0	0	0
ASV_258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1326	886	0	0	0	0
ASV_259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1696	513	0	0	0	0
ASV_260	0	0	0	748	0	388	0	0	200	0	0	0	0	0	0	0	0	100	0	756	0	0	0	0	0	0	0	0	0	0	0	0
ASV_261	307	22	19	826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	990	0	0	0	0	0	0	0	0	0	0	0	0
ASV_262	0	0	0	0	0	0	0	0	0	0	669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1485	0	0	0
ASV_263	672	59	8	197	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	1197	0	0	0	0	0	0	0	0	0	0	0	0
ASV_264	56	0	0	1135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	942	0	0	0	0	0	0	0	0	0	0	0	0
ASV_265	0	0	0	2126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1142	0	0	978	0	0	0	0	0	0	0	0	0	0
ASV_267	0	0	0	0	0	0	710	0	0	337	0	0	100	0	0	0	0	0	0	0	0	0	0	0	329	388	90	0	151	0	0	0
ASV_268	0	0	0	0	171	0	0	0	76	0	0	0	0	0	0	1718	0	98	0	0	0	0	39	0	0	0	0	0	0	0	0	0
ASV_269	1137	117	23	571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0
ASV_270	309	114	770	224	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	443	0	0	0	0	0	0	0	0	0	0	34	177
ASV_271	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	1255	644	0	0	123	0	0	0
ASV_272	0	0	0	0	69	0	0	0	103	0	0	0	0	0	0	0	115	0	0	0	0	0	286	0	0	0	0	0	0	0	1350	155
ASV_273	0	0	23	0	166	0	0	0	196	0	0	0	0	0	0	0	0	100	0	20	0	0	0	0	0	0	0	0	0	0	1435	114
ASV_274	0	0	0	0	0	0	0	1380	0	0	369	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256	0	0	0
ASV_275	94	0	0	1948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_276	0	96	0	50	90	301	0	0	339	0	0	0	0	0	0	0	125	294	0	136	0	0	0	0	0	0	0	0	0	0	318	276
ASV_277	0	0	233	0	0	0	0	0	101	0	0	0	0	0	0	873	0	228	0	0	0	0	82	0	0	0	0	0	0	0	508	0
ASV_278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1705	0	0	320	0	0	0	0	0	0	0	0	0	0
ASV_279	0	0	96	0	415	383	0	0	223	0	0	0	0	0	0	0	171	91	0	0	0	0	0	0	0	0	0	0	0	0	170	448
ASV_280	1655	182	0	81	0	0	0	0	0	0	0	0	0	0	0	0	42	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_281	307	0	7	1294	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0
ASV_282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	692	1257
ASV_283	0	0	0	0	0	0	0	0	0	0	0	0	1919	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
ASV_284	1578	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0
ASV_285	0	0	0	0	0	0	0	0	0	0	0	1904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1397	0	0	506	0	0	0	0	0	0	0	0	0	0
ASV_287	0	0	0	0	0	0	0	1591	0	0	75	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212	0	0	0
ASV_288	85	95	224	0	80	31	0	0	95	0	0	0	0	0	0	0	0	45	0	138	0	0	0	0	0	0	0	0	0	0	781	324
ASV_289	10	185	43	0	0	0	0	0	136	0	0	0	0	0	0	144	22	106	0	0	437	0	89	0	0	0	0	0	0	0	358	340
ASV_290	0	0	336	0	569	211	0	0	226	0	0	0	0	0	0	0	65	330	0	0	0	0	0	0	0	0	0	0	0	0	0	127
ASV_291	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1829	0	0	0	0	0	0	0	0	0	0	0	0
ASV_292	0	0	25	0	10	44	0	0	27	0	0	0	0	0	0	0	27	31	0	0	0	0	0	0	0	0	0	0	0	0	974	706
ASV_293	0	0	0	0	0	0	719	245	0	577	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0
ASV_294	0	0	0	0	14	35	0	0	0	0	0	0	0	0	348	1132	253	8	0	31	0	0	0	0	0	0	0	0	0	0	0	0
ASV_295	731	80	0	583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	409	0	0	0	0	0	0	0	0	0	0	0	0
ASV_296	0	152	73	0	1090	0	0	0	164	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	134	97
ASV_297	0	0	316	0	0	329	0	0	331	0	0	0	0	0	0	0	71	204	0	0	0	0	0	0	0	0	0	0	0	0	0	515
ASV_298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	330	78	1214	0	0	0	0
ASV_299	0	0	0	0	0	0	0	1750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1036	0	0	712	0	0	0	0	0	0	0	0	0	0
ASV_301	0	0	187	0	285	0	0	0	243	0	0	0	0	0	0	0	0	545	0	0	0	0	313	0	0	0	0	0	0	0	174	0
ASV_302	79	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1626	0	0	0	0	0	0	0	0	0	0	0	0
ASV_303	0	0	0	585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1141	0	0	0	0	0	0	0	0	0	0	0	0
ASV_304	0	0	0	0	0	0	0	0	234	0	0	0	0	0	0	0	0	1489	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_305	0	0	0	0	0	0	405	847	0	365	0	19	63	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_306	0	0	0	1345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	366	0	0	0	0	0	0	0	0	0	0	0	0
ASV_307	0	0	0	0	0	0	309	962	0	356	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0
ASV_308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1088	623
ASV_309	0	0	0	0	0	0	662	19	0	371	0	434	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_310	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	392	814	215	177	57	18	0	0
ASV_311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	768	0	0	937	0	0	0	0	0	0	0	0	0	0
ASV_312	0	0	0	0	0	0	0	821	0	0	158	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	667	0	0	0
ASV_313	0	0	0	0	0	659	0	0	204	0	0	0	0	0	0	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0	212	352
ASV_314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1084	0	0	602	0	0	0	0	0	0	0	0	0	0
ASV_315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1271	0	0	408	0	0	0	0	0	0	0	0	0	0
ASV_316	0	53	26	0	53	100	0	0	121	0	0	0	0	0	0	0	41	97	0	0	0	0	0	0	0	0	0	0	0	0	1182	0
ASV_317	133	0	119	529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	850	0	0	0	0	0	0	0	0	0	0	0	0
ASV_318	0	0	0	0	0	0	126	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	451	379	240	148	0	0	0	0
ASV_319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1035	0	448	12	0	15	0	77	0	0	0	0	0	0	0	0	0
ASV_320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	955	0	0	625	0	0	0	0	0	0	0	0	0	0
ASV_321	227	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1230	0	0	0	0	0	0	0	0	0	0	0	0
ASV_322	0	0	0	0	0	0	229	675	0	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	69	225	0	0	0	0
ASV_323	0	0	0	0	0	0	0	1453	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	99	1302	0	0	0	0
ASV_325	67	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	860	234
ASV_326	151	20	0	847	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	462	0	0	0	0	0	0	0	0	0	0	0	0
ASV_327	0	0	0	0	0	0	534	502	0	465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_328	0	0	0	0	93	169	0	0	181	0	0	0	0	0	0	0	0	111	0	15	0	0	0	0	0	0	0	0	0	0	789	126
ASV_329	0	0	0	0	0	0	241	0	0	281	0	148	0	0	0	0	0	0	0	0	0	0	0	0	445	358	0	0	0	0	0	0
ASV_330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	714	0	0	750	0	0	0	0	0	0	0	0	0	0
ASV_331	25	0	0	78	307	0	0	0	0	0	0	0	0	0	0	50	0	98	0	657	0	0	246	0	0	0	0	0	0	0	0	0
ASV_332	0	0	0	0	0	0	299	179	0	356	0	0	627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_333	0	0	0	0	0	0	258	426	0	294	0	0	459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
